mapId;cellId;gfxId;movement;active
2915;258;7511;4;1
2915;266;7513;4;1
2915;272;7511;4;1
2915;273;7511;4;1
2915;280;7513;4;1
2915;281;7513;4;1
2915;286;7511;4;1
2915;287;7511;4;1
2915;294;7513;4;1
2915;295;7513;4;1
2915;301;7511;4;1
2915;308;7513;4;1
2915;309;7513;4;1
2915;314;7513;4;1
2915;317;7513;4;1
2915;323;7513;4;1
2915;328;7513;4;1
2915;329;7513;4;1
2915;331;7513;4;1
2915;332;7513;4;1
2915;336;7511;4;1
2915;342;7513;4;1
2915;343;7513;4;1
2915;345;7513;4;1
2915;346;7513;4;1
2915;350;7511;4;1
2915;351;7511;4;1
2915;357;7513;4;1
2915;360;7513;4;1
2915;365;7511;4;1
2915;384;7511;4;1
2915;387;7511;4;1
2915;398;7511;4;1
2915;399;7511;4;1
2915;401;7511;4;1
2915;402;7511;4;1
2915;413;7511;4;1
2915;416;7511;4;1
2916;46;7511;4;1
2916;60;7511;4;1
2916;61;7511;4;1
2916;75;7511;4;1
2916;83;7511;4;1
2916;97;7511;4;1
2916;98;7511;4;1
2916;112;7511;4;1
2916;146;7511;4;1
2916;160;7511;4;1
2916;161;7511;4;1
2916;175;7511;4;1
2916;176;7511;4;1
2916;181;7513;4;1
2916;190;7511;4;1
2916;191;7511;4;1
2916;195;7513;4;1
2916;196;7513;4;1
2916;205;7511;4;1
2916;210;7513;4;1
2916;258;7511;4;1
2916;266;7513;4;1
2916;272;7511;4;1
2916;273;7511;4;1
2916;280;7513;4;1
2916;281;7513;4;1
2916;287;7511;4;1
2916;288;7511;4;1
2916;294;7513;4;1
2916;295;7513;4;1
2916;302;7511;4;1
2916;303;7511;4;1
2916;309;7513;4;1
2916;312;7511;4;1
2916;316;7513;4;1
2916;317;7511;4;1
2916;326;7511;4;1
2916;327;7511;4;1
2916;330;7513;4;1
2916;331;7513;4;1
2916;340;7511;4;1
2916;341;7511;4;1
2916;342;7511;4;1
2916;344;7513;4;1
2916;345;7513;4;1
2916;355;7511;4;1
2916;356;7511;4;1
2916;358;7513;4;1
2916;359;7513;4;1
2916;370;7511;4;1
2916;373;7513;4;1
2916;397;7513;4;1
2916;403;7513;4;1
2916;411;7513;4;1
2916;412;7513;4;1
2916;417;7513;4;1
2916;418;7513;4;1
2916;426;7513;4;1
2916;432;7513;4;1
2916;433;7513;4;1
2916;447;7513;4;1
2916;448;7513;4;1
2916;462;7513;4;1
2917;39;7511;4;1
2917;49;7513;4;1
2917;53;7511;4;1
2917;54;7511;4;1
2917;63;7513;4;1
2917;64;7513;4;1
2917;68;7511;4;1
2917;78;7513;4;1
2917;91;7513;4;1
2917;105;7513;4;1
2917;106;7513;4;1
2917;120;7513;4;1
2917;129;7519;1;1
2917;168;7511;4;1
2917;172;7513;4;1
2917;182;7511;4;1
2917;183;7511;4;1
2917;186;7513;4;1
2917;187;7513;4;1
2917;197;7511;4;1
2917;198;7511;4;1
2917;201;7513;4;1
2917;202;7513;4;1
2917;212;7511;4;1
2917;216;7513;4;1
2917;222;7511;4;1
2917;236;7511;4;1
2917;237;7511;4;1
2917;243;7513;4;1
2917;250;7511;4;1
2917;251;7511;4;1
2917;252;7511;4;1
2917;257;7513;4;1
2917;258;7513;4;1
2917;265;7511;4;1
2917;266;7511;4;1
2917;269;7511;4;1
2917;272;7513;4;1
2917;273;7513;4;1
2917;280;7511;4;1
2917;283;7511;4;1
2917;284;7511;4;1
2917;287;7513;4;1
2917;288;7513;4;1
2917;297;7511;4;1
2917;298;7511;4;1
2917;302;7513;4;1
2917;312;7511;4;1
2917;383;7511;4;1
2917;389;7513;4;1
2917;397;7511;4;1
2917;398;7511;4;1
2917;403;7513;4;1
2917;404;7513;4;1
2917;412;7511;4;1
2917;417;7513;4;1
2917;418;7513;4;1
2917;419;7513;4;1
2917;432;7513;4;1
2917;433;7513;4;1
2917;447;7513;4;1
2918;114;7513;4;1
2918;128;7513;4;1
2918;129;7513;4;1
2918;143;7513;4;1
2918;225;7513;4;1
2918;239;7513;4;1
2918;240;7513;4;1
2918;244;7511;4;1
2918;254;7513;4;1
2918;258;7511;4;1
2918;259;7511;4;1
2918;272;7511;4;1
2918;273;7511;4;1
2918;286;7511;4;1
2918;287;7511;4;1
2918;301;7511;4;1
2919;321;7517;4;1
2919;335;7517;4;1
2919;336;7517;4;1
2919;350;7517;4;1
2919;351;7517;4;1
2919;365;7517;4;1
2919;410;7517;4;1
2919;424;7517;4;1
2920;266;7517;4;1
2920;280;7517;4;1
2920;281;7517;4;1
2920;294;7517;4;1
2920;295;7517;4;1
2920;308;7517;4;1
2920;309;7517;4;1
2920;322;7517;4;1
2920;323;7517;4;1
2920;336;7517;4;1
2920;337;7517;4;1
2920;351;7517;4;1
2920;364;7517;4;1
2920;378;7517;4;1
2920;379;7517;4;1
2920;381;7517;4;1
2920;384;7517;4;1
2920;387;7517;4;1
2920;393;7517;4;1
2920;395;7517;4;1
2920;396;7517;4;1
2920;398;7517;4;1
2920;399;7517;4;1
2920;401;7517;4;1
2920;402;7517;4;1
2920;410;7517;4;1
2920;412;7517;4;1
2920;413;7517;4;1
2920;416;7517;4;1
2920;427;7517;4;1
2921;37;7517;4;1
2921;52;7517;4;1
2921;67;7517;4;1
2921;77;7517;4;1
2921;82;7517;4;1
2921;91;7517;4;1
2921;105;7517;4;1
2921;106;7517;4;1
2921;120;7517;4;1
2921;157;7517;4;1
2921;171;7517;4;1
2921;172;7517;4;1
2921;185;7517;4;1
2921;186;7517;4;1
2921;199;7517;4;1
2921;200;7517;4;1
2921;214;7517;4;1
2921;222;7517;4;1
2921;237;7517;4;1
2921;252;7517;4;1
2921;287;7517;4;1
2921;301;7517;4;1
2921;302;7517;4;1
2921;316;7517;4;1
2921;317;7517;4;1
2921;331;7517;4;1
2922;52;7517;4;1
2922;66;7517;4;1
2922;67;7517;4;1
2922;80;7517;4;1
2922;81;7517;4;1
2922;95;7517;4;1
2922;155;7517;4;1
2922;163;7517;4;1
2922;169;7517;4;1
2922;177;7517;4;1
2922;178;7517;4;1
2922;183;7517;4;1
2922;192;7517;4;1
2922;193;7517;4;1
2922;207;7517;4;1
2922;208;7517;4;1
2922;222;7517;4;1
2922;262;7517;4;1
2922;276;7517;4;1
2922;277;7517;4;1
2922;285;7517;4;1
2922;291;7517;4;1
2922;292;7517;4;1
2922;300;7517;4;1
2922;306;7517;4;1
2922;309;7517;4;1
2922;314;7517;4;1
2922;315;7517;4;1
2922;323;7517;4;1
2922;329;7517;4;1
2922;330;7517;4;1
2922;337;7517;4;1
2922;344;7517;4;1
2922;401;7517;4;1
2922;415;7517;4;1
2922;416;7517;4;1
2922;429;7517;4;1
2922;430;7517;4;1
2922;444;7517;4;1
2924;205;6767;1;1
2925;297;6767;1;1
2952;341;7511;4;1
2952;343;7511;4;1
2952;355;7511;4;1
2952;357;7511;4;1
2952;358;7511;4;1
2952;360;7511;4;1
2952;372;7511;4;1
2952;388;7511;4;1
2952;390;7511;4;1
2952;405;7511;4;1
2952;414;7513;4;1
2952;417;7511;4;1
2952;418;7511;4;1
2952;419;7511;4;1
2952;428;7513;4;1
2952;429;7513;4;1
2952;431;7511;4;1
2952;432;7511;4;1
2952;434;7511;4;1
2952;443;7513;4;1
2952;444;7513;4;1
2952;446;7513;4;1
2952;447;7511;4;1
2952;458;7513;4;1
2952;459;7513;4;1
2952;461;7513;4;1
2953;69;7513;4;1
2953;79;7513;4;1
2953;83;7513;4;1
2953;84;7513;4;1
2953;93;7513;4;1
2953;94;7513;4;1
2953;97;7513;4;1
2953;98;7513;4;1
2953;108;7513;4;1
2953;109;7513;4;1
2953;111;7513;4;1
2953;112;7513;4;1
2953;123;7513;4;1
2953;125;7513;4;1
2953;126;7513;4;1
2953;139;7513;4;1
2953;140;7513;4;1
2953;154;7513;4;1
2953;206;7511;4;1
2953;207;7511;4;1
2953;208;7511;4;1
2953;221;7511;4;1
2953;222;7511;4;1
2953;224;7513;4;1
2953;227;7511;4;1
2953;228;7511;4;1
2953;236;7511;4;1
2953;237;7511;4;1
2953;239;7513;4;1
2953;241;7511;4;1
2953;242;7511;4;1
2953;243;7511;4;1
2953;251;7511;4;1
2953;253;7513;4;1
2953;254;7513;4;1
2953;256;7511;4;1
2953;257;7511;4;1
2953;266;7511;4;1
2953;268;7513;4;1
2953;269;7513;4;1
2953;271;7511;4;1
2953;282;7513;4;1
2953;283;7513;4;1
2953;287;7513;4;1
2953;297;7513;4;1
2953;301;7513;4;1
2953;302;7513;4;1
2953;311;7513;4;1
2953;316;7513;4;1
2953;320;7513;4;1
2953;332;7511;4;1
2953;334;7513;4;1
2953;335;7513;4;1
2953;346;7511;4;1
2953;347;7511;4;1
2953;349;7513;4;1
2953;361;7511;4;1
2953;381;7511;4;1
2953;383;7519;1;1
2953;395;7511;4;1
2953;396;7511;4;1
2953;400;7511;4;1
2953;409;7511;4;1
2953;410;7511;4;1
2953;414;7511;4;1
2953;415;7511;4;1
2953;424;7511;4;1
2953;429;7511;4;1
2953;430;7511;4;1
2953;444;7511;4;1
2954;48;7511;4;1
2954;62;7511;4;1
2954;63;7511;4;1
2954;76;7511;4;1
2954;77;7511;4;1
2954;90;7511;4;1
2954;91;7511;4;1
2954;105;7511;4;1
2954;129;7511;4;1
2954;143;7511;4;1
2954;144;7511;4;1
2954;148;7513;4;1
2954;157;7511;4;1
2954;158;7511;4;1
2954;162;7513;4;1
2954;163;7513;4;1
2954;165;7513;4;1
2954;172;7511;4;1
2954;177;7513;4;1
2954;178;7513;4;1
2954;179;7513;4;1
2954;180;7513;4;1
2954;192;7513;4;1
2954;194;7513;4;1
2954;195;7513;4;1
2954;205;7511;4;1
2954;209;7513;4;1
2954;219;7511;4;1
2954;220;7511;4;1
2954;234;7511;4;1
2954;235;7511;4;1
2954;249;7511;4;1
2954;253;7511;4;1
2954;264;7511;4;1
2954;265;7511;4;1
2954;267;7511;4;1
2954;268;7511;4;1
2954;271;7513;4;1
2954;281;7511;4;1
2954;282;7511;4;1
2954;283;7511;4;1
2954;285;7513;4;1
2954;286;7513;4;1
2954;296;7511;4;1
2954;297;7511;4;1
2954;300;7513;4;1
2954;301;7513;4;1
2954;311;7511;4;1
2954;315;7513;4;1
2954;385;7513;4;1
2954;390;7513;4;1
2954;399;7513;4;1
2954;400;7513;4;1
2954;404;7513;4;1
2954;405;7513;4;1
2954;411;7511;4;1
2954;413;7513;4;1
2954;414;7513;4;1
2954;415;7513;4;1
2954;418;7513;4;1
2954;419;7513;4;1
2954;425;7511;4;1
2954;426;7511;4;1
2954;428;7513;4;1
2954;429;7513;4;1
2954;432;7513;4;1
2954;433;7513;4;1
2954;440;7511;4;1
2954;443;7513;4;1
2954;447;7513;4;1
2955;48;7513;4;1
2955;53;7513;4;1
2955;62;7513;4;1
2955;63;7513;4;1
2955;67;7513;4;1
2955;68;7513;4;1
2955;76;7513;4;1
2955;77;7513;4;1
2955;82;7513;4;1
2955;91;7513;4;1
2955;103;7511;4;1
2955;113;7511;4;1
2955;117;7511;4;1
2955;118;7511;4;1
2955;123;7511;4;1
2955;127;7511;4;1
2955;128;7511;4;1
2955;131;7511;4;1
2955;132;7511;4;1
2955;133;7511;4;1
2955;137;7511;4;1
2955;138;7511;4;1
2955;142;7511;4;1
2955;143;7511;4;1
2955;146;7511;4;1
2955;147;7511;4;1
2955;151;7511;4;1
2955;152;7511;4;1
2955;157;7511;4;1
2955;158;7511;4;1
2955;161;7511;4;1
2955;165;7511;4;1
2955;166;7511;4;1
2955;172;7511;4;1
2955;173;7511;4;1
2955;180;7511;4;1
2955;187;7511;4;1
2955;208;7513;4;1
2955;222;7513;4;1
2955;223;7513;4;1
2955;236;7513;4;1
2955;237;7513;4;1
2955;242;7513;4;1
2955;250;7513;4;1
2955;251;7513;4;1
2955;256;7513;4;1
2955;257;7513;4;1
2955;264;7513;4;1
2955;265;7513;4;1
2955;270;7513;4;1
2955;271;7513;4;1
2955;279;7513;4;1
2955;285;7513;4;1
2955;312;7511;4;1
2955;326;7511;4;1
2955;327;7511;4;1
2955;340;7511;4;1
2955;341;7511;4;1
2955;342;7511;4;1
2955;346;7511;4;1
2955;349;7513;4;1
2955;354;7511;4;1
2955;355;7511;4;1
2955;356;7511;4;1
2955;360;7511;4;1
2955;361;7511;4;1
2955;363;7513;4;1
2955;364;7513;4;1
2955;369;7511;4;1
2955;370;7511;4;1
2955;375;7511;4;1
2955;376;7511;4;1
2955;378;7513;4;1
2955;379;7513;4;1
2955;384;7511;4;1
2955;390;7511;4;1
2955;393;7513;4;1
2955;401;7513;4;1
2955;415;7513;4;1
2955;416;7513;4;1
2955;430;7513;4;1
2955;431;7513;4;1
2955;445;7513;4;1
2956;33;7511;4;1
2956;45;7513;4;1
2956;48;7511;4;1
2956;59;7513;4;1
2956;60;7513;4;1
2956;63;7511;4;1
2956;74;7513;4;1
2956;78;7511;4;1
2956;93;7511;4;1
2956;114;7511;4;1
2956;128;7511;4;1
2956;129;7511;4;1
2956;143;7511;4;1
2956;163;7511;4;1
2956;167;7513;4;1
2956;177;7511;4;1
2956;178;7511;4;1
2956;181;7513;4;1
2956;182;7513;4;1
2956;191;7511;4;1
2956;192;7511;4;1
2956;193;7511;4;1
2956;196;7513;4;1
2956;197;7513;4;1
2956;206;7511;4;1
2956;207;7511;4;1
2956;211;7513;4;1
2956;213;7511;4;1
2956;221;7511;4;1
2956;227;7511;4;1
2956;228;7511;4;1
2956;242;7511;4;1
2956;243;7511;4;1
2956;249;7513;4;1
2956;257;7511;4;1
2956;258;7511;4;1
2956;263;7513;4;1
2956;264;7513;4;1
2956;272;7511;4;1
2956;277;7513;4;1
2956;278;7513;4;1
2956;280;7511;4;1
2956;292;7513;4;1
2956;294;7511;4;1
2956;295;7511;4;1
2956;297;7513;4;1
2956;309;7511;4;1
2956;311;7513;4;1
2956;312;7513;4;1
2956;326;7513;4;1
2956;331;7513;4;1
2956;345;7513;4;1
2956;346;7513;4;1
2956;359;7513;4;1
2956;360;7513;4;1
2956;371;7513;4;1
2956;374;7513;4;1
2956;379;7511;4;1
2956;385;7513;4;1
2956;386;7513;4;1
2956;393;7511;4;1
2956;394;7511;4;1
2956;400;7513;4;1
2956;401;7513;4;1
2956;407;7511;4;1
2956;408;7511;4;1
2956;409;7511;4;1
2956;415;7513;4;1
2956;422;7511;4;1
2956;423;7511;4;1
2956;424;7511;4;1
2956;437;7511;4;1
2956;438;7511;4;1
2956;452;7511;4;1
2957;31;7513;4;1
2957;45;7513;4;1
2957;46;7513;4;1
2957;59;7513;4;1
2957;60;7513;4;1
2957;74;7513;4;1
2957;96;7513;4;1
2957;110;7513;4;1
2957;111;7513;4;1
2957;122;7511;4;1
2957;125;7513;4;1
2957;126;7513;4;1
2957;136;7511;4;1
2957;137;7511;4;1
2957;140;7513;4;1
2957;151;7511;4;1
2957;176;7513;4;1
2957;190;7513;4;1
2957;191;7513;4;1
2957;205;7513;4;1
2957;206;7513;4;1
2957;210;7511;4;1
2957;220;7513;4;1
2957;224;7511;4;1
2957;225;7511;4;1
2957;238;7511;4;1
2957;239;7511;4;1
2957;252;7511;4;1
2957;253;7511;4;1
2957;266;7511;4;1
2957;267;7511;4;1
2957;281;7511;4;1
2958;103;7511;4;1
2958;117;7511;4;1
2958;118;7511;4;1
2958;132;7511;4;1
2958;177;7511;4;1
2958;179;7513;4;1
2958;191;7511;4;1
2958;192;7511;4;1
2958;193;7513;4;1
2958;194;7513;4;1
2958;205;7511;4;1
2958;206;7511;4;1
2958;208;7513;4;1
2958;209;7513;4;1
2958;219;7511;4;1
2958;220;7511;4;1
2958;223;7513;4;1
2958;234;7511;4;1
2958;365;7513;4;1
2958;379;7513;4;1
2958;380;7513;4;1
2958;394;7513;4;1
2959;124;7511;4;1
2959;138;7511;4;1
2959;139;7511;4;1
2959;152;7511;4;1
2959;153;7511;4;1
2959;167;7511;4;1
2959;258;7511;4;1
2959;272;7511;4;1
2959;273;7511;4;1
2959;287;7511;4;1
2959;288;7511;4;1
2959;302;7511;4;1
2959;303;7511;4;1
2959;317;7511;4;1
2959;356;7511;4;1
2959;371;7511;4;1
2959;375;7511;4;1
2959;385;7511;4;1
2959;386;7511;4;1
2959;389;7511;4;1
2959;390;7511;4;1
2959;400;7511;4;1
2959;404;7511;4;1
2960;76;7512;4;1
2960;90;7512;4;1
2960;91;7512;4;1
2960;105;7512;4;1
2960;106;7512;4;1
2960;109;7512;4;1
2960;114;7512;4;1
2960;120;7512;4;1
2960;123;7512;4;1
2960;124;7512;4;1
2960;128;7512;4;1
2960;129;7512;4;1
2960;138;7512;4;1
2960;143;7512;4;1
2960;144;7512;4;1
2960;158;7512;4;1
2960;301;7512;4;1
2960;315;7512;4;1
2960;316;7512;4;1
2960;329;7512;4;1
2960;330;7512;4;1
2960;331;7512;4;1
2960;343;7512;4;1
2960;344;7512;4;1
2960;345;7512;4;1
2960;358;7512;4;1
2960;359;7512;4;1
2960;373;7512;4;1
2960;419;7512;4;1
2960;433;7512;4;1
2960;434;7512;4;1
2960;448;7512;4;1
2961;39;7512;4;1
2961;53;7512;4;1
2961;54;7512;4;1
2961;68;7512;4;1
2961;69;7512;4;1
2961;83;7512;4;1
2961;126;7514;4;1
2961;140;7514;4;1
2961;141;7514;4;1
2961;154;7514;4;1
2961;155;7514;4;1
2961;169;7514;4;1
2961;306;7517;4;1
2961;321;7517;4;1
2961;336;7517;4;1
2961;388;7519;1;1
2961;395;7517;4;1
2961;409;7517;4;1
2961;410;7517;4;1
2961;424;7517;4;1
2962;157;7512;4;1
2962;171;7512;4;1
2962;172;7512;4;1
2962;186;7512;4;1
2962;227;7512;4;1
2962;234;7517;4;1
2962;242;7512;4;1
2962;249;7517;4;1
2962;257;7512;4;1
2962;264;7517;4;1
2962;272;7512;4;1
2962;287;7512;4;1
2962;408;7517;4;1
2962;422;7517;4;1
2962;423;7517;4;1
2962;436;7517;4;1
2962;437;7517;4;1
2962;451;7517;4;1
2986;75;7507;1;1
2986;211;7507;1;1
2992;262;7511;4;1
2992;293;7511;4;1
2992;320;7511;4;1
2992;321;7511;4;1
2992;322;7511;4;1
2992;323;7511;4;1
2992;334;7511;4;1
2992;350;7511;4;1
2992;361;7519;1;1
2992;365;7511;4;1
2992;368;7511;4;1
2992;378;7511;4;1
2992;380;7511;4;1
2992;393;7511;4;1
2992;397;7511;4;1
2992;410;7511;4;1
2992;423;7511;4;1
2992;436;7511;4;1
2992;437;7511;4;1
2992;438;7511;4;1
2992;439;7511;4;1
2992;441;7511;4;1
2992;467;7511;4;1
2993;44;7513;4;1
2993;45;7511;4;1
2993;46;7511;4;1
2993;75;7511;4;1
2993;91;7513;4;1
2993;103;7511;4;1
2993;106;7513;4;1
2993;117;7511;4;1
2993;118;7511;4;1
2993;120;7513;4;1
2993;132;7511;4;1
2993;160;7513;4;1
2993;161;7513;4;1
2993;163;7511;4;1
2993;206;7511;4;1
2993;224;7511;4;1
2993;236;7513;4;1
2993;251;7513;4;1
2993;252;7511;4;1
2993;254;7511;4;1
2993;255;7511;4;1
2993;263;7511;4;1
2993;270;7513;4;1
2993;281;7511;4;1
2993;284;7513;4;1
2993;285;7513;4;1
2993;286;7513;4;1
2993;308;7511;4;1
2993;328;7513;4;1
2993;336;7511;4;1
2993;339;7513;4;1
2993;349;7511;4;1
2993;352;7511;4;1
2993;354;7513;4;1
2993;363;7511;4;1
2993;379;7511;4;1
2993;413;7513;4;1
2993;423;7511;4;1
2993;424;7511;4;1
2993;428;7513;4;1
2993;436;7511;4;1
2993;438;7513;4;1
2993;443;7513;4;1
2993;452;7513;4;1
2993;454;7511;4;1
2993;455;7511;4;1
2994;17;7511;4;1
2994;37;7511;4;1
2994;38;7511;4;1
2994;39;7511;4;1
2994;45;7511;4;1
2994;48;7511;4;1
2994;52;7511;4;1
2994;54;7511;4;1
2994;73;7511;4;1
2994;80;7511;4;1
2994;82;7511;4;1
2994;117;7511;4;1
2994;132;7511;4;1
2994;133;7511;4;1
2994;139;7511;4;1
2994;161;7511;4;1
2994;168;7511;4;1
2994;179;7511;4;1
2994;181;7511;4;1
2994;190;7511;4;1
2994;193;7511;4;1
2994;194;7511;4;1
2994;206;7511;4;1
2994;237;7511;4;1
2994;298;7519;1;1
2994;334;7511;4;1
2994;335;7511;4;1
2994;336;7511;4;1
2994;369;7511;4;1
2994;376;7514;4;1
2994;380;7511;4;1
2994;407;7511;4;1
2994;417;7511;4;1
2994;422;7511;4;1
2994;425;7511;4;1
2994;426;7511;4;1
2994;431;7511;4;1
2994;434;7511;4;1
2994;447;7511;4;1
2994;448;7511;4;1
2994;457;7511;4;1
2995;18;7511;4;1
2995;33;7511;4;1
2995;48;7511;4;1
2995;60;7515;4;1
2995;63;7511;4;1
2995;67;7511;4;1
2995;68;7511;4;1
2995;74;7515;4;1
2995;76;7515;4;1
2995;82;7511;4;1
2995;90;7515;4;1
2995;123;7515;4;1
2995;138;7515;4;1
2995;152;7511;4;1
2995;167;7511;4;1
2995;193;7511;4;1
2995;200;7511;4;1
2995;207;7511;4;1
2995;215;7511;4;1
2995;222;7511;4;1
2995;227;7511;4;1
2995;229;7511;4;1
2995;235;7515;4;1
2995;241;7511;4;1
2995;242;7511;4;1
2995;250;7515;4;1
2995;256;7511;4;1
2995;284;7515;4;1
2995;298;7515;4;1
2995;301;7511;4;1
2995;305;7515;4;1
2995;311;7515;4;1
2995;314;7511;4;1
2995;315;7511;4;1
2995;320;7515;4;1
2995;325;7515;4;1
2995;342;7511;4;1
2995;392;7515;4;1
2995;399;7511;4;1
2995;412;7511;4;1
2995;421;7515;4;1
2995;423;7511;4;1
2995;425;7511;4;1
2995;427;7511;4;1
2995;437;7511;4;1
2995;438;7511;4;1
2995;439;7511;4;1
2995;440;7511;4;1
2995;454;7511;4;1
2996;17;7516;4;1
2996;19;7516;4;1
2996;31;7516;4;1
2996;32;7516;4;1
2996;33;7516;4;1
2996;34;7516;4;1
2996;73;7516;4;1
2996;88;7516;4;1
2996;90;7516;4;1
2996;102;7516;4;1
2996;104;7516;4;1
2996;105;7516;4;1
2996;109;7511;4;1
2996;119;7516;4;1
2996;123;7511;4;1
2996;163;7511;4;1
2996;177;7511;4;1
2996;178;7511;4;1
2996;182;7511;4;1
2996;192;7511;4;1
2996;196;7511;4;1
2996;205;7516;4;1
2996;211;7511;4;1
2996;220;7516;4;1
2996;253;7511;4;1
2996;267;7511;4;1
2996;268;7511;4;1
2996;282;7511;4;1
2996;293;7511;4;1
2996;305;7511;4;1
2996;306;7511;4;1
2996;307;7511;4;1
2996;308;7511;4;1
2996;320;7511;4;1
2996;322;7511;4;1
2996;323;7511;4;1
2996;365;7511;4;1
2996;367;7511;4;1
2996;369;7516;4;1
2996;379;7511;4;1
2996;380;7511;4;1
2996;382;7511;4;1
2996;383;7516;4;1
2996;384;7516;4;1
2996;394;7511;4;1
2996;398;7516;4;1
2996;407;7511;4;1
2996;421;7511;4;1
2996;422;7511;4;1
2996;436;7511;4;1
2996;438;7511;4;1
2996;453;7511;4;1
2997;163;7511;4;1
2997;177;7511;4;1
2997;178;7511;4;1
2997;191;7511;4;1
2997;192;7511;4;1
2997;206;7511;4;1
2997;234;7511;4;1
2997;248;7511;4;1
2997;249;7511;4;1
2997;263;7511;4;1
2997;264;7511;4;1
2997;276;7511;4;1
2997;278;7511;4;1
2997;291;7511;4;1
2997;306;7511;4;1
2999;220;7511;4;1
2999;234;7511;4;1
2999;235;7511;4;1
2999;248;7511;4;1
2999;249;7511;4;1
2999;251;7511;4;1
2999;262;7511;4;1
2999;263;7511;4;1
2999;265;7511;4;1
2999;266;7511;4;1
2999;279;7511;4;1
2999;280;7511;4;1
2999;307;7511;4;1
2999;310;7511;4;1
2999;324;7511;4;1
2999;325;7511;4;1
2999;335;7511;4;1
2999;338;7511;4;1
2999;339;7511;4;1
2999;351;7511;4;1
2999;363;7511;4;1
2999;365;7511;4;1
2999;366;7511;4;1
2999;379;7511;4;1
2999;380;7511;4;1
2999;381;7511;4;1
2999;394;7511;4;1
2999;395;7511;4;1
2999;407;7511;4;1
2999;408;7511;4;1
2999;409;7511;4;1
2999;410;7511;4;1
2999;411;7511;4;1
2999;421;7511;4;1
2999;423;7511;4;1
2999;424;7511;4;1
2999;425;7511;4;1
2999;436;7511;4;1
3000;34;7516;4;1
3000;47;7516;4;1
3000;48;7516;4;1
3000;49;7516;4;1
3000;62;7516;4;1
3000;63;7516;4;1
3000;77;7516;4;1
3000;78;7516;4;1
3000;80;7511;4;1
3000;82;7511;4;1
3000;83;7511;4;1
3000;93;7516;4;1
3000;97;7511;4;1
3000;98;7511;4;1
3000;108;7516;4;1
3000;112;7511;4;1
3000;113;7511;4;1
3000;118;7516;4;1
3000;124;7511;4;1
3000;127;7511;4;1
3000;128;7511;4;1
3000;132;7516;4;1
3000;133;7516;4;1
3000;138;7511;4;1
3000;139;7511;4;1
3000;142;7511;4;1
3000;146;7516;4;1
3000;147;7516;4;1
3000;153;7511;4;1
3000;154;7511;4;1
3000;157;7511;4;1
3000;161;7516;4;1
3000;167;7511;4;1
3000;168;7511;4;1
3000;169;7511;4;1
3000;182;7511;4;1
3000;183;7511;4;1
3000;184;7511;4;1
3000;197;7511;4;1
3000;198;7511;4;1
3000;199;7511;4;1
3000;212;7511;4;1
3000;213;7511;4;1
3000;234;7515;4;1
3000;235;7515;4;1
3000;248;7515;4;1
3000;249;7515;4;1
3000;250;7515;4;1
3000;263;7515;4;1
3000;264;7515;4;1
3000;277;7515;4;1
3000;278;7515;4;1
3000;279;7515;4;1
3000;291;7515;4;1
3000;292;7515;4;1
3000;293;7515;4;1
3000;345;7515;4;1
3000;350;7511;4;1
3000;359;7515;4;1
3000;360;7515;4;1
3000;364;7511;4;1
3000;373;7515;4;1
3000;374;7515;4;1
3000;375;7515;4;1
3000;378;7511;4;1
3000;382;7515;4;1
3000;388;7515;4;1
3000;389;7515;4;1
3000;397;7515;4;1
3000;402;7515;4;1
3000;403;7515;4;1
3000;404;7515;4;1
3000;411;7515;4;1
3000;412;7515;4;1
3000;417;7515;4;1
3000;418;7515;4;1
3000;426;7515;4;1
3000;427;7515;4;1
3000;433;7515;4;1
3001;46;7511;4;1
3001;47;7511;4;1
3001;54;7511;4;1
3001;55;7511;0;1
3001;60;7511;4;1
3001;67;7511;4;1
3001;68;7511;4;1
3001;69;7511;4;1
3001;75;7511;4;1
3001;76;7511;4;1
3001;82;7511;4;1
3001;83;7511;4;1
3001;90;7511;4;1
3001;98;7511;4;1
3001;100;7511;4;1
3001;108;7515;4;1
3001;113;7511;4;1
3001;114;7511;4;1
3001;122;7515;4;1
3001;128;7511;4;1
3001;129;7511;4;1
3001;136;7515;4;1
3001;137;7515;4;1
3001;142;7511;4;1
3001;143;7511;4;1
3001;150;7515;4;1
3001;151;7515;4;1
3001;157;7511;4;1
3001;214;7511;4;1
3001;222;7511;4;1
3001;228;7511;4;1
3001;229;7511;4;1
3001;236;7511;4;1
3001;239;7515;4;1
3001;242;7511;4;1
3001;243;7511;4;1
3001;250;7511;4;1
3001;253;7515;4;1
3001;254;7515;4;1
3001;257;7511;4;1
3001;264;7511;4;1
3001;268;7515;4;1
3001;269;7515;4;1
3001;278;7511;4;1
3001;283;7515;4;1
3001;292;7511;4;1
3001;313;7517;4;1
3001;315;7517;4;1
3001;328;7517;4;1
3001;329;7517;4;1
3001;344;7517;4;1
3001;357;7517;4;1
3001;371;7517;4;1
3001;375;7511;4;1
3001;386;7517;4;1
3001;400;7511;4;1
3001;403;7517;4;1
3001;404;7511;4;1
3001;417;7517;4;1
3001;418;7511;4;1
3001;431;7511;4;1
3001;432;7511;4;1
3001;445;7511;4;1
3002;91;7511;4;1
3002;92;7511;4;1
3002;105;7511;4;1
3002;106;7511;4;1
